# ＜はやぶさ２小惑星遷移軌道計画情報（公開用概略計算値）＞　　                                                                                                                                                                
#                                                                                                                                                                                                                             
#公開日：2018年02月26日                                                                                                                                                                                                        
#Released by JAXA はやぶさ２プロジェクトチーム                                                                                                                                                                                
#=============================================================================                                                                                                                                                
#                                                                                                                                                                                                                             
#▼ご利用にあたっての注意点▲                                                                                                                                                                                                 
#                                                                                                                                                                                                                             
#　１．本軌道計画情報は、「はやぶさ２」が太陽系空間内をどのような軌道で移動していくかを                                                                                                                                       
#　　　表示するために作成された概略軌道データです。実際の軌道は、今後の軌道制御やそれに                                                                                                                                       
#　　　ともなう新たな軌道計算・軌道決定などによって決まります。                                                                                                                                                               
#                                                                                                                                                                                                                             
#　２．本軌道計画情報は、各種アプリケーション・コンテンツ（WEB、CG、映像画像、教材他）の                                                                                                                                      
#　　　制作をはじめ、さまざまな創作活動の基データとしてご利用いただけます。                                                                                                                                                   
#　　　なお、利用条件等については、                                                                                                                                                                                           
#                                                                                                                                                                                                                             
#　　　　JAXAwebサイト＜サイトポリシー・利用規約＞                                                                                                                                                                            
#　　　　http://www.jaxa.jp/policy_j.html                                                                                                                                                                                     
#                                                                                                                                                                                                                             
#　　　をご参照ください。                                                                                                                                                                                                     
#                                                                                                                                                                                                                             
#　３．本軌道計画情報は、打上げ日時・探査機基本性能等の条件を基にした概略計算値であり、                                                                                                                                       
#　　　実際の探査機の飛行状態等を踏まえた軌道情報・航行ステータスとは異なります。                                                                                                                                             
#                                                                                                                                                                                                                             
#　４．数値精度：0.0001au（～1.5万km）                                                                                                                                                                                        
#                                                                                                                                                                                                                             
#　５．本軌道計画情報では打上げ（2014年12月3日）から2019年12月9日までのデータを示します。
#　　　ただし、2018年6月1日以降の「はやぶさ２」の位置は小惑星リュウグウと等しくなっています。
#　　　つまり、リュウグウの周りでの「はやぶさ２」の位置は、このファイルでは分かりません。
#　　　太陽を中心とした「はやぶさ２」の軌道を描く目的でお使いください。
#　　　また、「はやぶさ２」がリュウグウから出発する日にちはまだ決まっていません。
#                                                                                                                                                                                                                             
#　６．なお、軌道計画の大幅な変更等が生じない限り、本軌道計画情報（公開用概略計算値）の                                                                                                                                       
#　　　更新は行わない予定です。予めご了承ください。                                                                                                                                                                          
#                                                                                                                                                                                                                             
#=============================================================================                                                                                                                                                
#■各項目解説■                                                                                                                                                                                                               
#
#UTC    : 時刻（協定世界時：Coodinated universal time）：日本標準時（JST）は UTC＋9時間 
#       : 時刻のフォーマット＝YYYY/MM/DD.hh:mm:ss＝YYYY年MM月DD日 hh時mm分ss秒                                                                                                                                             
#L+     : 総飛行時間　打ち上げ時刻【2014/12/3 4:22:04 UTC】からの通算日，単位[日]                                                                                                                                                                                                                                                                  
#　　　　　                                                                                                                                                                                                                   
# X,Y,Z : 黄道面座標系での「はやぶさ２」/地球/小惑星位置，単位は[au：天文単位]（天文単位，太陽-地球距離(ここでは149597870700.0m)を1とした距離）                                                                                      
# Rs    : 「はやぶさ２」と太陽の距離　　　　　　　　　単位[万キロメートル]                                                                                                                                                      
# Re    : 「はやぶさ２」と地球との距離　　　　　　　　単位[万キロメートル]                                                                                                                                                      
# Ra    : 「はやぶさ２」とリュウグウとの距離　　　　　単位[万キロメートル]                                                                                                                                                      
# Vs    : 「はやぶさ２」の巡航速度（太陽相対速度）　　単位[キロメートル毎秒]                                                                                                                                                    
# Ve    : 「はやぶさ２」の地球相対速度　　　　　　　　単位[キロメートル毎秒]                                                                                                                                                    
# alpha : 地球から見た「はやぶさ２」の赤経　　　　　　単位[度]                                                                                                                                                                  
# delta : 地球から見た「はやぶさ２」の赤緯　　　　　　単位[度]                                                                                                                                                                  
# Dflt  : 「はやぶさ２」の総飛行距離　　　　　　　　　単位[万キロメートル]                                                                                                                                                      
#=============================================================================================================================================================================================================================
#                            |------------- Hayabusa2 ------------||------------    Earth   -------------||---------- Ryugu (1999 JU3) ---------|                                                                            
#       UTC             L+        X            Y            Z            X            Y            Z            X            Y            Z            Rs         Re         Ra       Vs       Ve     alpha    delta   Dflt   
#                      [day]     [au]         [au]         [au]         [au]         [au]         [au]         [au]         [au]         [au]       [10^4km]   [10^4km]   [10^4km]  [km/s]   [km/s]   [deg]    [deg] [10^4km] 
#--------1---------------2--------3------------4------------5------------6------------7------------8------------9------------10-----------11-----------12---------13---------14-------15-------16-------17-------18-----19----
2015/01/29.05:00:01     57.0 -0.587626959  0.879824889 -0.101063349 -0.616439846  0.768125046 -0.000021352 -0.139610623 -1.391126750  0.031571494   15899.73    2294.10   34684.56   28.00    5.06    78.58   -18.35  14293.2 
2015/01/30.05:00:01     58.0 -0.601437263  0.871521683 -0.102286620 -0.630035286  0.757171192 -0.000020593 -0.126659051 -1.393305576  0.032908900   15914.71    2334.50   34676.82   27.97    5.08    78.89   -18.05  14534.9 
2015/01/31.05:00:01     59.0 -0.615099765  0.863004258 -0.103484727 -0.643435278  0.745984446 -0.000019954 -0.113693802 -1.395333970  0.034242752   15929.42    2374.86   34668.22   27.94    5.10    79.20   -17.74  14776.4 
2015/02/01.05:00:01     60.0 -0.628611526  0.854275294 -0.104657448 -0.656636095  0.734568376 -0.000019442 -0.100716299 -1.397212016  0.035572915   15943.88    2415.17   34658.74   27.91    5.11    79.52   -17.44  15017.7 
2015/02/02.05:00:01     61.0 -0.641969652  0.845337502 -0.105804565 -0.669634065  0.722926556 -0.000019061 -0.087727961 -1.398939804  0.036899252   15958.07    2455.43   34648.39   27.89    5.13    79.84   -17.14  15258.8 
2015/02/03.05:00:01     62.0 -0.655171295  0.836193616 -0.106925868 -0.682425556  0.711062563 -0.000018804 -0.074730205 -1.400517435  0.038221628   15972.00    2495.63   34637.18   27.86    5.15    80.17   -16.83  15499.6 
2015/02/04.05:00:01     63.0 -0.668211853  0.826847056 -0.108021579 -0.695006977  0.698979996 -0.000018663 -0.061724438 -1.401945013  0.039539909   15985.65    2535.79   34625.09   27.84    5.17    80.51   -16.53  15740.2 
2015/02/05.05:00:01     64.0 -0.681092069  0.817299338 -0.109090671 -0.707374760  0.686682470 -0.000018622 -0.048712068 -1.403222652  0.040853962   15999.04    2575.88   34612.13   27.81    5.20    80.85   -16.23  15980.6 
2015/02/06.05:00:01     65.0 -0.693807537  0.807553891 -0.110133354 -0.719525365  0.674173635 -0.000018663 -0.035694493 -1.404350472  0.042163652   16012.16    2615.91   34598.30   27.79    5.22    81.20   -15.92  16220.7 
2015/02/07.05:00:01     66.0 -0.706355593  0.797613552 -0.111149442 -0.731455274  0.661457177 -0.000018764 -0.022673111 -1.405328601  0.043468848   16025.00    2655.88   34583.59   27.76    5.24    81.56   -15.62  16460.7 
2015/02/08.05:00:01     67.0 -0.718733617  0.787481183 -0.112138754 -0.743160989  0.648536828 -0.000018900 -0.009649313 -1.406157173  0.044769417   16037.56    2695.80   34568.02   27.74    5.26    81.92   -15.32  16700.5 
2015/02/09.05:00:01     68.0 -0.730939036  0.777159668 -0.113101117 -0.754639032  0.635416372 -0.000019043  0.003375514 -1.406836329  0.046065230   16049.84    2735.65   34551.57   27.72    5.29    82.29   -15.01  16940.0 
2015/02/10.05:00:01     69.0 -0.742969321  0.766651916 -0.114036362 -0.765885944  0.622099651 -0.000019166  0.016399985 -1.407366217  0.047356154   16061.84    2775.45   34534.25   27.69    5.32    82.66   -14.71  17179.4 
2015/02/11.05:00:01     70.0 -0.754821987  0.755960857 -0.114944328 -0.776898288  0.608590573 -0.000019241  0.029422721 -1.407746992  0.048642062   16073.56    2815.19   34516.06   27.67    5.34    83.04   -14.41  17418.6 
2015/02/12.05:00:01     71.0 -0.766494596  0.745089441 -0.115824856 -0.787672642  0.594893115 -0.000019239  0.042442347 -1.407978816  0.049922822   16084.99    2854.87   34497.00   27.65    5.37    83.43   -14.10  17657.5 
2015/02/13.05:00:01     72.0 -0.777984751  0.734040641 -0.116677798 -0.798205601  0.581011336 -0.000019133  0.055457491 -1.408061857  0.051198307   16096.13    2894.48   34477.07   27.63    5.40    83.82   -13.80  17896.3 
2015/02/14.05:00:01     73.0 -0.789290101  0.722817451 -0.117503007 -0.808493774  0.566949388 -0.000018898  0.068466784 -1.407996289  0.052468388   16106.98    2934.03   34456.27   27.61    5.43    84.22   -13.50  18135.0 
2015/02/15.05:00:01     74.0 -0.800408339  0.711422883 -0.118300345 -0.818533787  0.552711537 -0.000018513  0.081468863 -1.407782296  0.053732938   16117.54    2973.52   34434.60   27.59    5.46    84.63   -13.20  18373.4 
2015/02/16.05:00:01     75.0 -0.811337202  0.699859971 -0.119069678 -0.828322294  0.538302183 -0.000017966  0.094462366 -1.407420063  0.054991829   16127.80    3012.93   34412.06   27.57    5.49    85.04   -12.90  18611.7 
2015/02/17.05:00:01     76.0 -0.822074469  0.688131767 -0.119810879 -0.837855998  0.523725884 -0.000017250  0.107445935 -1.406909787  0.056244937   16137.77    3052.27   34388.65   27.55    5.52    85.45   -12.60  18849.9 
2015/02/18.05:00:01     77.0 -0.832617965  0.676241342 -0.120523824 -0.847131688  0.508987376 -0.000016375  0.120418217 -1.406251669  0.057492133   16147.43    3091.53   34364.38   27.53    5.55    85.88   -12.30  19087.8 
2015/02/19.05:00:01     78.0 -0.842965555  0.664191786 -0.121208398 -0.856146286  0.494091570 -0.000015358  0.133377859 -1.405445915  0.058733294   16156.80    3130.69   34339.23   27.52    5.59    86.31   -12.01  19325.7 
2015/02/20.05:00:01     79.0 -0.853115149  0.651986204 -0.121864490 -0.864896899  0.479043534 -0.000014233  0.146323513 -1.404492741  0.059968294   16165.86    3169.76   34313.22   27.50    5.62    86.74   -11.71  19563.3 
2015/02/21.05:00:01     80.0 -0.863064701  0.639627723 -0.122491993 -0.873380856  0.463848449 -0.000013038  0.159253834 -1.403392366  0.061197008   16174.63    3208.72   34286.34   27.48    5.65    87.19   -11.42  19800.9 
2015/02/22.05:00:01     81.0 -0.872812205  0.627119484 -0.123090807 -0.881595720  0.448511551 -0.000011819  0.172167480 -1.402145018  0.062419313   16183.08    3247.56   34258.60   27.47    5.68    87.64   -11.12  20038.3 
2015/02/23.05:00:01     82.0 -0.882355695  0.614464651 -0.123660842 -0.889539283  0.433038080 -0.000010618  0.185063110 -1.400750929  0.063635086   16191.23    3286.27   34230.00   27.45    5.71    88.09   -10.83  20275.5 
2015/02/24.05:00:01     83.0 -0.891693095  0.601666573 -0.124202113 -0.897209532  0.417433238 -0.000009476  0.197939387 -1.399210339  0.064844203   16199.08    3324.85   34200.53   27.44    5.75    88.55   -10.54  20512.7 
2015/02/25.05:00:01     84.0 -0.900822454  0.588728521 -0.124714586 -0.904604615  0.401702173 -0.000008422  0.210794978 -1.397523495  0.066046542   16206.61    3363.28   34170.20   27.42    5.78    89.02   -10.25  20749.7 
2015/02/26.05:00:01     85.0 -0.909742991  0.575652332 -0.125197735 -0.911722811  0.385849965 -0.000007481  0.223628548 -1.395690648  0.067241981   16213.83    3401.55   34139.00   27.41    5.81    89.49    -9.97  20986.6 
2015/02/27.05:00:01     86.0 -0.918451534  0.562443164 -0.125651913 -0.918562499  0.369881640 -0.000006669  0.236438769 -1.393712058  0.068430398   16220.74    3439.67   34106.95   27.40    5.84    89.97    -9.68  21223.4 
2015/02/28.05:00:01     87.0 -0.926946890  0.549103430 -0.126076914 -0.925122144  0.353802168 -0.000005994  0.249224312 -1.391587988  0.069611671   16227.34    3477.62   34074.03   27.39    5.87    90.46    -9.40  21460.1 
2015/03/01.05:00:01     88.0 -0.935227350  0.535636382 -0.126472677 -0.931400281  0.337616481 -0.000005457  0.261983852 -1.389318712  0.070785681   16233.62    3515.41   34040.26   27.38    5.90    90.95    -9.12  21696.6 
2015/03/02.05:00:01     89.0 -0.943291244  0.522045286 -0.126839143 -0.937395510  0.321329474 -0.000005055  0.274716065 -1.386904505  0.071952306   16239.59    3553.02   34005.64   27.36    5.93    91.44    -8.85  21933.1 
2015/03/03.05:00:01     90.0 -0.951136766  0.508333435 -0.127176378 -0.943106487  0.304946016 -0.000004777  0.287419630 -1.384345654  0.073111427   16245.24    3590.46   33970.15   27.35    5.97    91.94    -8.57  22169.5 
2015/03/04.05:00:01     91.0 -0.958762459  0.494504417 -0.127484350 -0.948531921  0.288470955 -0.000004609  0.300093225 -1.381642447  0.074262924   16250.57    3627.73   33933.82   27.34    6.00    92.44    -8.30  22405.8 
2015/03/05.05:00:01     92.0 -0.966166101  0.480562320 -0.127763604 -0.953670567  0.271909120 -0.000004533  0.312735534 -1.378795181  0.075406678   16255.59    3664.83   33896.64   27.33    6.03    92.95    -8.03  22642.0 
2015/03/06.05:00:01     93.0 -0.973346168  0.466510497 -0.128014125 -0.958521223  0.255265333 -0.000004527  0.325345239 -1.375804161  0.076542569   16260.28    3701.78   33858.62   27.32    6.07    93.47    -7.76  22878.1 
2015/03/07.05:00:01     94.0 -0.980301198  0.452352281 -0.128235881 -0.963082726  0.238544411 -0.000004565  0.337921025 -1.372669696  0.077670479   16264.65    3738.56   33819.75   27.31    6.10    93.98    -7.50  23114.1 
2015/03/08.05:00:01     95.0 -0.987029771  0.438091021 -0.128428844 -0.967353946  0.221751176 -0.000004620  0.350461578 -1.369392101  0.078790291   16268.69    3775.17   33780.04   27.30    6.14    94.51    -7.23  23350.0 
2015/03/09.05:00:01     96.0 -0.993530507  0.423730073 -0.128592992 -0.971333791  0.204890461 -0.000004664  0.362965585 -1.365971699  0.079901885   16272.41    3811.62   33739.49   27.29    6.17    95.04    -6.97  23585.8 
2015/03/10.05:00:01     97.0 -0.999802066  0.409272811 -0.128728308 -0.975021197  0.187967117 -0.000004668  0.375431736 -1.362408820  0.081005145   16275.80    3847.90   33698.10   27.28    6.21    95.57    -6.71  23821.6 
2015/03/11.05:00:01     98.0 -1.005843264  0.394722499 -0.128834740 -0.978415135  0.170986024 -0.000004604  0.387858720 -1.358703799  0.082099954   16278.87    3884.00   33655.87   27.28    6.24    96.10    -6.46  24057.3 
2015/03/12.05:00:01     99.0 -1.011652871  0.380082617 -0.128912423 -0.981514607  0.153952099 -0.000004445  0.400245227 -1.354856978  0.083186194   16281.60    3919.94   33612.81   27.27    6.28    96.64    -6.20  24292.9 
2015/03/13.05:00:01    100.0 -1.017229656  0.365356595 -0.128961376 -0.984318652  0.136870304 -0.000004168  0.412589950 -1.350868707  0.084263748   16284.01    3955.70   33568.90   27.26    6.32    97.19    -5.95  24528.5 
2015/03/14.05:00:01    101.0 -1.022572443  0.350547851 -0.128981599 -0.986826343  0.119745661 -0.000003751  0.424891582 -1.346739340  0.085332501   16286.08    3991.28   33524.17   27.26    6.36    97.74    -5.71  24764.0 
2015/03/15.05:00:01    102.0 -1.027680095  0.335659812 -0.128973101 -0.989036798  0.102583266 -0.000003180  0.437148814 -1.342469240  0.086392337   16287.82    4026.69   33478.60   27.25    6.40    98.29    -5.46  24999.5 
2015/03/16.05:00:01    103.0 -1.032550578  0.320692966 -0.128935297 -0.990949189  0.085388305 -0.000002447  0.449360343 -1.338058775  0.087443140   16289.20    4061.87   33432.15   27.25    6.44    98.85    -5.22  25234.9 
2015/03/17.05:00:01    104.0 -1.037185430  0.305654876 -0.128868176 -0.992562769  0.068166073 -0.000001557  0.461524861 -1.333508323  0.088484793   16290.28    4096.87   33384.91   27.25    6.48    99.41    -4.98  25470.3 
2015/03/18.05:00:01    105.0 -1.041579104  0.290551118 -0.128775530 -0.993876896  0.050921982 -0.000000521  0.473641064 -1.328818264  0.089517183   16291.00    4131.74   33336.84   27.24    6.52    99.98    -4.74  25705.6 
2015/03/19.05:00:01    106.0 -1.045735438  0.275380162 -0.128652062 -0.994891084  0.033661562  0.000000635  0.485707647 -1.323988988  0.090540194   16291.39    4166.36   33287.95   27.24    6.56   100.55    -4.51  25941.0 
2015/03/20.05:00:01    107.0 -1.049651637  0.260147376 -0.128499789 -0.995605040  0.016390434  0.000001875  0.497723305 -1.319020893  0.091553712   16291.46    4200.78   33238.23   27.23    6.60   101.13    -4.28  26176.3 
2015/03/21.05:00:01    108.0 -1.053326842  0.244856171 -0.128318705 -0.996018700 -0.000885727  0.000003154  0.509686736 -1.313914381  0.092557621   16291.19    4234.96   33187.68   27.23    6.64   101.71    -4.05  26411.6 
2015/03/22.05:00:01    109.0 -1.056760593  0.229509122 -0.128108356 -0.996132241 -0.018161249  0.000004429  0.521596634 -1.308669864  0.093551809   16290.58    4268.90   33136.31   27.23    6.68   102.29    -3.82  26646.8 
2015/03/23.05:00:01    110.0 -1.059952189  0.214109475 -0.127868645 -0.995946069 -0.035430520  0.000005653  0.533451696 -1.303287758  0.094536161   16289.63    4302.57   33084.12   27.23    6.72   102.88    -3.60  26882.1 
2015/03/24.05:00:01    111.0 -1.062900857  0.198660751 -0.127599623 -0.995460783 -0.052688024  0.000006790  0.545250617 -1.297768489  0.095510562   16288.36    4335.96   33031.09   27.24    6.76   103.48    -3.38  27117.5 
2015/03/25.05:00:01    112.0 -1.065613748  0.183155792 -0.127297663 -0.994677136 -0.069928366  0.000007811  0.556992094 -1.292112489  0.096474901   16286.83    4368.93   32977.22   27.24    6.79   104.08    -3.17  27353.0 
2015/03/26.05:00:01    113.0 -1.068074638  0.167619474 -0.126969881 -0.993595997 -0.087146270  0.000008696  0.568674821 -1.286320199  0.097429063   16284.89    4401.74   32922.56   27.24    6.83   104.68    -2.95  27588.3 
2015/03/27.05:00:01    114.0 -1.070290523  0.152044701 -0.126612969 -0.992218319 -0.104336574  0.000009435  0.580297495 -1.280392064  0.098372936   16282.61    4434.26   32867.08   27.25    6.87   105.29    -2.74  27823.7 
2015/03/28.05:00:01    115.0 -1.072260793  0.136435031 -0.126226997 -0.990545120 -0.121494211  0.000010025  0.591858810 -1.274328540  0.099306406   16280.01    4466.46   32810.78   27.25    6.91   105.90    -2.54  28059.2 
2015/03/29.05:00:01    116.0 -1.073984876  0.120794031 -0.125812039 -0.988577473 -0.138614201  0.000010471  0.603357460 -1.268130089  0.100229361   16277.07    4498.35   32753.67   27.26    6.94   106.52    -2.34  28294.7 
2015/03/30.05:00:01    117.0 -1.075462243  0.105125277 -0.125368175 -0.986316499 -0.155691637  0.000010781  0.614792140 -1.261797182  0.101141688   16273.80    4529.93   32695.76   27.26    6.98   107.13    -2.14  28530.2 
2015/03/31.05:00:01    118.0 -1.076692405  0.089432354 -0.124895489 -0.983763365 -0.172721677  0.000010970  0.626161543 -1.255330297  0.102043276   16270.19    4561.19   32637.03   27.27    7.01   107.76    -1.94  28765.8 
2015/04/01.05:00:01    119.0 -1.077674915  0.073718856 -0.124394072 -0.980919276 -0.189699538  0.000011056  0.637464361 -1.248729918  0.102934012   16266.26    4592.13   32577.50   27.28    7.05   108.38    -1.75  29001.4 
2015/04/02.05:00:01    120.0 -1.078409368  0.057988384 -0.123864018 -0.977785478 -0.206620488  0.000011061  0.648699287 -1.241996541  0.103813785   16262.00    4622.75   32517.16   27.29    7.09   109.01    -1.56  29237.2 
2015/04/03.05:00:01    121.0 -1.078895398  0.042244551 -0.123305426 -0.974363248 -0.223479848  0.000011009  0.659865011 -1.235130668  0.104682482   16257.40    4653.03   32456.03   27.29    7.12   109.64    -1.37  29472.9 
2015/04/04.05:00:01    122.0 -1.079132682  0.026490973 -0.122718402 -0.970653894 -0.240272978  0.000010928  0.670960223 -1.228132808  0.105539992   16252.48    4682.99   32394.10   27.30    7.16   110.28    -1.19  29708.8 
2015/04/05.05:00:01    123.0 -1.079120940  0.010731278 -0.122103054 -0.966658746 -0.256995276  0.000010846  0.681983613 -1.221003481  0.106386204   16247.23    4712.62   32331.37   27.31    7.19   110.92    -1.01  29944.7 
2015/04/06.05:00:01    124.0 -1.078859933 -0.005030900 -0.121459499 -0.962379159 -0.273642165  0.000010791  0.692933869 -1.213743214  0.107221007   16241.65    4741.92   32267.86   27.32    7.23   111.56    -0.83  30180.8 
2015/04/07.05:00:01    125.0 -1.078349464 -0.020791919 -0.120787855 -0.957816504 -0.290209084  0.000010794  0.703809677 -1.206352542  0.108044289   16235.74    4770.89   32203.56   27.33    7.27   112.21    -0.66  30416.9 
2015/04/08.05:00:01    126.0 -1.077590440 -0.036538203 -0.120090658 -0.952972173 -0.306691478  0.000010882  0.714609725 -1.198832010  0.108855940   16229.53    4799.66   32138.57   27.35    7.30   112.86    -0.49  30653.0 
2015/04/09.05:00:01    127.0 -1.076580836 -0.052286015 -0.119363357 -0.947847581 -0.323084783  0.000011078  0.725332696 -1.191182171  0.109655850   16222.98    4827.97   32072.70   27.36    7.34   113.51    -0.32  30889.3 
2015/04/10.05:00:01    128.0 -1.075321436 -0.068021699 -0.118608357 -0.942444171 -0.339384419  0.000011403  0.735977273 -1.183403589  0.110443907   16216.10    4855.94   32006.06   27.37    7.38   114.16    -0.16  31125.7 
2015/04/11.05:00:01    129.0 -1.073812215 -0.083741585 -0.117825798 -0.936763421 -0.355585771  0.000011872  0.746542139 -1.175496833  0.111220002   16208.90    4883.57   31938.64   27.38    7.41   114.82     0.00  31362.2 
2015/04/12.05:00:01    130.0 -1.072053191 -0.099441992 -0.117015827 -0.930806858 -0.371684184  0.000012493  0.757025975 -1.167462486  0.111984024   16201.38    4910.87   31870.45   27.40    7.45   115.49     0.16  31598.9 
2015/04/13.05:00:01    131.0 -1.070044425 -0.115119238 -0.116178592 -0.924576074 -0.387674946  0.000013266  0.767427459 -1.159301136  0.112735863   16193.55    4937.82   31801.50   27.41    7.49   116.15     0.31  31835.7 
2015/04/14.05:00:01    132.0 -1.067786024 -0.130769630 -0.115314251 -0.918072749 -0.403553286  0.000014180  0.777745270 -1.151013384  0.113475410   16185.39    4964.43   31731.78   27.43    7.53   116.82     0.47  32072.6 
2015/04/15.05:00:01    133.0 -1.065278136 -0.146389473 -0.114422964 -0.911298678 -0.419314368  0.000015216  0.787978082 -1.142599839  0.114202554   16176.92    4990.69   31661.30   27.44    7.57   117.49     0.61  32309.6 
2015/04/16.05:00:01    134.0 -1.062520958 -0.161975061 -0.113504898 -0.904255806 -0.434953302  0.000016344  0.798124571 -1.134061119  0.114917187   16168.13    5016.60   31590.06   27.46    7.61   118.16     0.76  32546.8 
2015/04/17.05:00:01    135.0 -1.059514727 -0.177522686 -0.112560224 -0.896946261 -0.450465170  0.000017525  0.808183410 -1.125397855  0.115619199   16159.03    5042.13   31518.07   27.48    7.65   118.84     0.90  32784.1 
2015/04/18.05:00:01    136.0 -1.056259730 -0.193028633 -0.111589119 -0.889372375 -0.465845059  0.000018716  0.818153269 -1.116610684  0.116308480   16149.62    5067.30   31445.33   27.49    7.69   119.52     1.04  33021.6 
2015/04/19.05:00:01    137.0 -1.052756295 -0.208489183 -0.110591766 -0.881536694 -0.481088116  0.000019872  0.828032818 -1.107700257  0.116984922   16139.90    5092.07   31371.85   27.51    7.73   120.21     1.17  33259.2 
2015/04/20.05:00:01    138.0 -1.049004800 -0.223900609 -0.109568351 -0.873441959 -0.496189591  0.000020953  0.837820724 -1.098667233  0.117648416   16129.87    5116.45   31297.63   27.53    7.76   120.89     1.30  33497.0 
2015/04/21.05:00:01    139.0 -1.045005667 -0.239259183 -0.108519068 -0.865091076 -0.511144878  0.000021923  0.847515653 -1.089512284  0.118298853   16119.53    5140.43   31222.67   27.55    7.80   121.58     1.43  33734.9 
2015/04/22.05:00:01    140.0 -1.040759364 -0.254561170 -0.107444116 -0.856487075 -0.525949528  0.000022759  0.857116269 -1.080236089  0.118936125   16108.89    5163.99   31146.98   27.57    7.84   122.28     1.55  33973.0 
2015/04/23.05:00:01    141.0 -1.036266409 -0.269802830 -0.106343698 -0.847633070 -0.540599255  0.000023445  0.866621234 -1.070839342  0.119560122   16097.94    5187.13   31070.56   27.59    7.87   122.97     1.67  34211.3 
2015/04/24.05:00:01    142.0 -1.031527363 -0.284980422 -0.105218023 -0.838532226 -0.555089919  0.000023976  0.876029207 -1.061322746  0.120170738   16086.70    5209.83   30993.41   27.61    7.91   123.67     1.79  34449.8 
2015/04/25.05:00:01    143.0 -1.026542839 -0.300090198 -0.104067308 -0.829187742 -0.569417516  0.000024354  0.885338847 -1.051687016  0.120767864   16075.15    5232.11   30915.55   27.63    7.94   124.37     1.91  34688.4 
2015/04/26.05:00:01    144.0 -1.021313496 -0.315128409 -0.102891771 -0.819602836 -0.583578156  0.000024588  0.894548809 -1.041932878  0.121351392   16063.31    5253.94   30836.97   27.65    7.97   125.08     2.02  34927.2 
2015/04/27.05:00:01    145.0 -1.015840041 -0.330091302 -0.101691640 -0.809780743 -0.597568050  0.000024692  0.903657748 -1.032061070  0.121921215   16051.18    5275.32   30757.69   27.68    8.01   125.79     2.12  35166.2 
2015/04/28.05:00:01    146.0 -1.010123233 -0.344975122 -0.100467146 -0.799724714 -0.611383501  0.000024683  0.912664314 -1.022072343  0.122477224   16038.75    5296.26   30677.69   27.70    8.04   126.49     2.23  35405.5 
2015/04/29.05:00:01    147.0 -1.004163876 -0.359776111 -0.099218527 -0.789438009 -0.625020897  0.000024583  0.921567159 -1.011967458  0.123019314   16026.03    5316.75   30597.00   27.72    8.07   127.21     2.33  35644.9 
2015/04/30.05:00:01    148.0 -0.997962828 -0.374490507 -0.097946025 -0.778923900 -0.638476703  0.000024416  0.930364929 -1.001747189  0.123547376   16013.03    5336.79   30515.61   27.75    8.10   127.92     2.43  35884.5 
2015/05/01.05:00:01    149.0 -0.991520996 -0.389114551 -0.096649889 -0.768185668 -0.651747460  0.000024208  0.939056271 -0.991412325  0.124061304   15999.74    5356.37   30433.53   27.77    8.13   128.64     2.52  36124.4 
2015/05/02.05:00:01    150.0 -0.984839336 -0.403644480 -0.095330374 -0.757226593 -0.664829775  0.000023988  0.947639828 -0.980963664  0.124560991   15986.16    5375.49   30350.77   27.80    8.16   129.35     2.62  36364.4 
2015/05/03.05:00:01    151.0 -0.977918859 -0.418076530 -0.093987741 -0.746049955 -0.677720319  0.000023784  0.956114240 -0.970402020  0.125046332   15972.31    5394.17   30267.33   27.82    8.19   130.07     2.71  36604.7 
2015/05/04.05:00:01    152.0 -0.970760623 -0.432406937 -0.092622256 -0.734659026 -0.690415813  0.000023625  0.964478148 -0.959728218  0.125517219   15958.18    5412.38   30183.21   27.85    8.22   130.80     2.79  36845.2 
2015/05/05.05:00:01    153.0 -0.963365742 -0.446631937 -0.091234190 -0.723057069 -0.702913013  0.000023539  0.972730189 -0.948943099  0.125973546   15943.77    5430.14   30098.42   27.88    8.25   131.52     2.88  37085.9 
2015/05/06.05:00:01    154.0 -0.955735179 -0.460746278 -0.089820492 -0.711247338 -0.715208702  0.000023553  0.980868997 -0.938047514  0.126415209   15929.08    5447.45   30012.96   27.90    8.28   132.25     2.96  37326.9 
2015/05/07.05:00:01    155.0 -0.947870549 -0.474749143 -0.088388033 -0.699233083 -0.727299669  0.000023686  0.988893206 -0.927042332  0.126842100   15914.13    5464.30   29926.85   27.93    8.30   132.97     3.04  37568.1 
2015/05/08.05:00:01    156.0 -0.939772931 -0.488635317 -0.086933846 -0.687017563 -0.739182698  0.000023955  0.996801447 -0.915928433  0.127254116   15898.92    5480.69   29840.09   27.96    8.33   133.70     3.11  37809.6 
2015/05/09.05:00:01    157.0 -0.931443650 -0.502401039 -0.085458228 -0.674604058 -0.750854552  0.000024368  1.004592348 -0.904706714  0.127651152   15883.44    5496.64   29752.68   27.99    8.36   134.44     3.18  38051.3 
2015/05/10.05:00:01    158.0 -0.922884088 -0.516042556 -0.083961482 -0.661995889 -0.762311967  0.000024925  1.012264537 -0.893378084  0.128033102   15867.71    5512.13   29664.64   28.02    8.39   135.17     3.25  38293.2 
2015/05/11.05:00:01    159.0 -0.914095682 -0.529556113 -0.082443914 -0.649196440 -0.773551648  0.000025618  1.019816638 -0.881943469  0.128399862   15851.71    5527.16   29575.95   28.05    8.42   135.90     3.32  38535.5 
